sim_time,nodes,services,generated_traffic_B,average_traffic_Bps
76800,20,1000,5940,49.93828125
76900,20,1000,5940,49.95058517555267
77000,20,1000,4950,49.95
77100,20,1000,4950,49.94941634241245
77200,20,1000,4950,49.94883419689119
77300,20,1000,4950,49.94825355756792
77400,20,1000,4950,49.94767441860465
77500,20,1000,4950,49.94709677419355
77600,20,1000,4950,49.946520618556704
77700,20,1000,4950,49.945945945945944
77800,20,1000,3960,49.93264781491003
77900,20,1000,3960,49.9193838254172
78000,20,1000,3960,49.90615384615385
78100,20,1000,3960,49.89295774647887
78200,20,1000,3960,49.87979539641944
78300,20,1000,3960,49.86666666666667
78400,20,1000,3960,49.85357142857143
78500,20,1000,3960,49.84050955414013
78600,20,1000,2970,49.81488549618321
78700,20,1000,2970,49.789326556543834
78800,20,1000,2970,49.76383248730964
78900,20,1000,2970,49.738403041825094
79000,20,1000,2970,49.713037974683544
79100,20,1000,2970,49.687737041719345
79200,20,1000,2970,49.6625
79300,20,1000,2970,49.63732660781841
79400,20,1000,1980,49.599748110831236
79500,20,1000,1980,49.5622641509434
79600,20,1000,1980,49.5248743718593
79700,20,1000,1980,49.48757841907152
79800,20,1000,1980,49.45037593984962
79900,20,1000,1980,49.41326658322904
