sim_time,nodes,services,generated_traffic_B,average_traffic_Bps
6700,8,244,5940,39.3044776119403
6711,8,244,990,39.38757264193116
6761,8,244,990,39.24271557461914
6763,8,244,990,39.377495194440336
6800,8,250,5940,40.036764705882355
6874,8,250,990,39.749781786441666
6900,8,256,5940,40.46086956521739
6936,8,256,990,40.39359861591696
6941,8,256,990,40.50713153724247
6961,8,256,990,40.53296940094814
7000,8,262,5940,41.15571428571429
7069,8,262,990,40.89404441929552
7071,8,262,990,41.02248621128553
7095,8,262,990,41.02325581395349
7100,8,268,5940,41.83098591549296
7156,8,268,990,41.64197875908329
7160,8,268,990,41.75698324022346
7164,8,268,990,41.87185929648241
7187,8,268,990,41.875608737999165
7200,9,275,6930,42.7625
7229,9,275,990,42.727901507815744
7300,9,282,6930,43.26164383561644
7336,9,282,990,43.18429661941112
7341,9,282,990,43.289742541888025
7356,9,282,990,43.33605220228385
7400,9,288,5940,43.88108108108108
7427,9,288,990,43.854853911404334
7450,9,288,990,43.852348993288594
7476,9,288,990,43.8322632423756
7500,9,294,5940,44.484
7517,9,294,990,44.515099108686975
7534,9,294,990,44.54605787098487
7574,9,294,990,44.44151043041986
7600,9,300,5940,45.07105263157895
7632,9,300,990,45.011792452830186
7664,9,300,990,44.95302713987474
7671,9,300,990,45.04106374657802
7700,9,306,5940,45.642857142857146
7703,9,306,990,45.75360249253538
7707,9,306,990,45.858310626702995
7800,9,312,5940,46.073076923076925
7807,9,312,990,46.158575637248624
7843,9,312,990,46.07293127629733
7857,9,312,990,46.11683848797251
7862,9,312,990,46.21343169676927
7864,9,312,990,46.32756866734486
7900,9,318,5940,46.868354430379746
7924,9,318,990,46.851337708228165
7968,9,318,990,46.71686746987952
7994,9,318,990,46.6887665749312
8000,10,325,6930,47.52
8024,10,325,990,47.50124626121635
8054,10,325,990,47.44723118947107
8100,10,332,6930,48.03333333333333
8111,10,332,990,48.09024781161386
8123,10,332,990,48.14108088144774
8130,10,332,990,48.22140221402214
8195,10,332,990,47.95973154362416
8196,10,332,990,48.07467057101025
8200,10,338,5940,48.77560975609756
8209,10,338,990,48.84273358508953
8215,10,338,990,48.92757151552039
8234,10,338,990,48.93490405635171
8236,10,338,990,49.04322486644002
8261,10,338,990,49.01464713715047
8263,10,338,990,49.12259469926177
8266,10,338,990,49.22453423663199
8284,10,338,990,49.23708353452439
8288,10,338,990,49.332770270270274
8300,10,344,5940,49.97710843373494
8318,10,344,990,49.98797787929791
8353,10,344,990,49.897042978570575
8375,10,344,990,49.88417910447761
8400,10,350,5940,50.44285714285714
8418,10,350,990,50.452601568068424
8433,10,350,990,50.48025613660619
8441,10,350,990,50.54969790309205
8450,10,350,990,50.61301775147929
8457,10,350,990,50.68818730046116
8500,10,356,5940,51.13058823529412
8520,10,356,990,51.12676056338028
8528,10,356,990,51.19488742964353
8548,10,356,990,51.19092185306504
8582,10,356,990,51.10347238405966
8586,10,356,990,51.19496855345912
8600,10,362,5940,51.80232558139535
8608,10,362,990,51.869191449814124
8610,10,362,990,51.97212543554007
8634,10,362,990,51.94232105628909
8649,10,362,990,51.966701352757546
8651,10,362,990,52.06912495665241
8655,10,362,990,52.15944540727903
8700,10,368,5940,52.57241379310345
8704,10,368,990,52.661994485294116
8708,10,368,990,52.75149288011024
8712,10,368,990,52.84090909090909
8727,10,368,990,52.863526985218286
8759,10,368,990,52.78342276515584
8762,10,368,990,52.87833827893175
8791,10,368,990,52.81651689227619
8800,11,375,6930,53.55
8819,11,375,990,53.54688740219979
8852,11,375,990,53.459105286940805
8884,11,375,990,53.37798289058983
8888,11,375,990,53.46534653465346
8900,11,382,7920,54.28314606741573
8949,11,382,990,54.096547100234666
8952,11,382,990,54.189008042895445
8982,11,382,990,54.11823647294589
8990,11,382,990,54.18020022246941
9000,11,388,5940,54.78
9009,11,388,990,54.83516483516483
9085,11,388,990,54.485415520088054
9086,11,388,990,54.58837772397094
9100,11,394,5940,55.15714285714286
9125,11,394,990,55.114520547945204
9139,11,394,990,55.138417769996714
9175,11,394,990,55.0299727520436
9200,11,400,5940,55.52608695652174
9275,11,400,990,55.183827493261454
9279,11,400,990,55.26673132880698
9291,11,400,1980,55.408459799806266
9300,11,406,5940,55.99354838709677
9318,11,406,990,55.99162910495814
9335,11,406,990,55.995715050883774
9336,11,406,990,56.09575835475579
9345,11,406,990,56.14767255216693
9346,11,406,990,56.24759255296384
9359,11,406,990,56.2752430815258
9396,11,406,990,56.15900383141762
9400,11,412,5940,56.76702127659574
9427,11,412,990,56.70945157526254
9453,11,412,990,56.65820374484291
9455,11,412,990,56.7509254362771
9458,11,412,1980,56.94227109325439
9489,11,412,990,56.86057540309832
9491,11,412,990,56.95290274997366
9494,11,412,990,57.039182641668425
9500,11,418,5940,57.62842105263158
9502,11,418,990,57.72047989896864
9511,11,418,990,57.76995058353486
9513,11,418,990,57.86187322611163
9541,11,418,990,57.79582852950424
9555,11,418,990,57.81475667189953
9572,11,418,990,57.81550355202675
9587,11,418,990,57.8283091686659
9600,12,425,6930,58.471875
9605,12,425,990,58.54450806871421
9655,12,425,990,58.34386328327292
9657,12,425,990,58.43429636533085
9675,12,425,990,58.42790697674418
9678,12,425,990,58.51208927464352
9696,12,425,990,58.505569306930695
9700,12,432,6930,59.1958762886598
9707,12,432,990,59.25517667662512
9708,12,432,990,59.35105067985167
9725,12,432,990,59.34910025706941
9747,12,432,990,59.31671283471837
9764,12,432,990,59.314829987709956
9785,12,432,990,59.28870720490547
9795,12,432,990,59.32924961715161
9800,12,438,5940,59.905102040816324
9893,12,438,990,59.442029717982415
9900,12,444,5940,60.0
9909,12,444,990,60.04541326067211
9919,12,444,990,60.084685956245586
9925,12,444,990,60.148110831234256
9943,12,444,990,60.138791109323144
9950,12,444,990,60.19597989949749
9953,12,444,1980,60.37677082286748
9961,12,444,990,60.42766790482883
9963,12,444,990,60.51490514905149
9983,12,444,1980,60.59200641089853
9992,12,444,990,60.63650920736589
9994,12,444,990,60.72343406043626
9998,12,444,990,60.79815963192639
10000,12,450,5940,61.38
10014,12,450,990,61.39304973037747
10021,12,450,990,61.44895718990121
10028,12,450,990,61.50478659752692
10042,12,450,990,61.517625970922126
10044,12,450,990,61.60394265232975
10049,12,450,990,61.67180814011344
10067,12,450,1980,61.7582199264925
10070,12,450,990,61.83813306852036
10084,12,450,990,61.85045616818723
10100,12,456,5940,62.34059405940594
10121,12,456,990,62.3090603695287
10146,12,456,990,62.25310467179184
10147,12,456,990,62.344535330639594
10157,12,456,990,62.380624200059074
10161,12,456,990,62.45349867139061
10176,12,456,990,62.45872641509434
10194,12,456,990,62.44555620953502
10200,12,462,5940,62.991176470588236
10201,12,462,990,63.08205077933536
10205,12,462,990,63.15433610975012
10220,12,462,990,63.15851272015656
10248,12,462,990,63.082552693208434
10285,12,462,990,62.95187165775401
10286,12,462,990,63.04199883336574
10300,12,468,6930,63.62912621359223
10310,12,468,990,63.66343355965083
10323,12,468,990,63.679163034001746
10348,12,468,990,63.62098956320062
10359,12,468,990,63.64900086880973
10368,12,468,990,63.689236111111114
10375,12,468,990,63.74168674698795
10384,12,468,990,63.78177966101695
10400,13,475,6930,64.35
10417,13,475,990,64.34002111932418
10439,13,475,990,64.29926238145416
10451,13,475,990,64.32016075016745
10465,13,475,990,64.32871476349737
10480,13,475,990,64.33110687022901
10494,13,475,990,64.33962264150944
10500,13,482,6930,64.96285714285715
10519,13,482,990,64.93963304496626
10546,13,482,990,64.86724824578039
10553,13,482,990,64.91803278688525
10557,13,482,1980,65.08098891730606
10563,13,482,990,65.13774495881852
10595,13,482,990,65.03445021236432
10600,13,488,5940,65.56415094339623
10604,13,488,990,65.63278008298755
10656,13,488,990,65.4054054054054
10660,13,488,990,65.47373358348968
10669,13,488,990,65.51129440434904
10678,13,488,990,65.54879190859711
10681,13,488,990,65.62306900102986
10682,13,488,990,65.70960494289459
10700,13,494,5940,66.15420560747664
10722,13,494,990,66.11080022383884
10728,13,494,990,66.16610738255034
10747,13,494,990,66.14124872057319
10749,13,494,990,66.22104381802959
10750,13,494,990,66.30697674418604
10766,13,494,990,66.3003901170351
10769,13,494,990,66.37385086823289
10772,13,494,990,66.44727070181953
10782,13,494,990,66.47746243739566
10783,13,494,990,66.56310859686543
10796,13,494,990,66.57465728047426
10800,13,500,6930,67.19166666666666
10811,13,500,990,67.21487373970956
10812,13,500,990,67.30022197558269
10823,13,500,990,67.32329298715698
10833,13,500,990,67.35253392412075
10854,13,500,990,67.31343283582089
10859,13,500,990,67.37360714614606
10868,13,500,990,67.4089068825911
10885,13,500,990,67.3945796968305
10888,13,500,990,67.4669360764144
10897,13,500,990,67.50206478847389
10900,13,506,5940,68.02844036697248
10931,13,506,990,67.92608178574696
10940,13,506,990,67.96069469835466
10973,13,506,990,67.84653239770346
10991,13,506,990,67.825493585661
10999,13,506,990,67.86616965178652
11000,13,512,5940,68.4
11001,13,512,990,68.48377420234524
11002,13,512,990,68.56753317578622
11004,13,512,990,68.64503816793894
11020,13,512,990,68.63520871143376
11091,13,512,1980,68.3743575872329
11094,13,512,990,68.44510546241212
11100,13,518,5940,68.94324324324324
11148,13,518,990,68.73519913885899
11167,13,518,990,68.70690427151429
11176,13,518,990,68.74015748031496
11184,13,518,990,68.77950643776823
11187,13,518,990,68.84955752212389
11200,14,525,6930,69.38839285714286
11211,14,525,2970,69.58522879314958
11241,14,525,990,69.48759007205764
11247,14,525,990,69.53854361162976
11250,14,525,990,69.608
11287,14,525,990,69.46752901568176
11296,14,525,990,69.49982294617564
11300,14,532,6930,70.08849557522124
11330,14,532,990,69.99029126213593
11338,14,532,990,70.02822367260539
11354,14,532,990,70.01673419059362
11359,14,532,990,70.0730698124835
11364,14,532,1980,70.21647307286167
11381,14,532,990,70.19857657499341
11387,14,532,990,70.24852902432599
11397,14,532,990,70.27375625164517
11400,14,538,5940,70.77631578947368
11403,14,538,990,70.84451460142068
11418,14,538,990,70.83815028901734
11424,14,538,990,70.8876050420168
11427,14,538,990,70.95563139931741
11435,14,538,990,70.9925666812418
11442,14,538,990,71.03565810173046
11445,14,538,990,71.10353866317169
11459,14,538,990,71.10306309451086
11464,14,538,990,71.15840893230984
11474,14,538,990,71.18267387136135
11481,14,538,990,71.22550300496472
11483,14,538,990,71.29931202647391
11498,14,538,990,71.29239867803096
11500,14,544,5940,71.79652173913044
11508,14,544,990,71.83263816475495
11510,14,544,1980,71.99218071242397
11521,14,544,990,72.00937418626856
11535,14,544,990,72.00780234070221
11543,14,544,990,72.04366282595512
11549,14,544,990,72.09195601350767
11556,14,544,990,72.13395638629284
11557,14,544,990,72.21337717400709
11577,14,544,990,72.17413837781808
11588,14,544,990,72.19105971694857
11597,14,544,990,72.22040182805898
11600,14,550,5940,72.71379310344828
11616,14,550,990,72.69886363636364
11666,14,550,990,72.47214126521516
11667,14,550,990,72.55078426330677
11668,14,550,990,72.62941378128214
11687,14,550,990,72.59604688970651
11696,14,550,990,72.62482900136798
11700,14,556,5940,73.1076923076923
11709,14,556,990,73.13604919292851
11715,14,556,990,73.1830985915493
11757,14,556,990,73.00586884409289
11765,14,556,990,73.04037399065024
11790,14,556,990,72.96946564885496
11799,14,556,990,72.99771167048056
11800,14,562,5940,73.49491525423728
11812,14,562,990,73.50406366407044
11822,14,562,990,73.52563018101844
11823,14,562,990,73.60314640954073
11824,14,562,990,73.68064952638701
11836,14,562,990,73.68959107806691
11850,14,562,990,73.6860759493671
11853,14,562,990,73.75094912680333
11882,14,562,990,73.65426695842451
11884,14,562,990,73.72517670817906
11894,14,562,1980,73.82966201446108
11897,14,562,1980,73.97747331259981
11899,14,562,990,74.04823934784436
11900,14,568,5940,74.54117647058824
11914,14,568,990,74.53667953667954
11925,14,568,990,74.55094339622642
11935,14,568,990,74.57142857142857
11956,14,568,990,74.52325192372031
11957,14,568,990,74.5998160073597
11960,14,568,990,74.6638795986622
11961,14,568,990,74.74040632054177
11966,14,568,990,74.79191041283637
11970,14,568,990,74.84962406015038
11982,14,568,990,74.85728592889333
12000,15,575,6930,75.3225
12017,15,575,990,75.29832736955979
12018,15,575,990,75.37443834248627
12028,15,575,990,75.39408047888261
12064,15,575,990,75.25116047745358
12070,15,575,990,75.29577464788733
12086,15,575,990,75.27800761211319
12088,15,575,990,75.34745201853077
12100,15,582,6930,75.84545454545454
12106,15,582,990,75.8896415000826
12135,15,582,990,75.78986402966625
12136,15,582,990,75.86519446275544
12144,15,582,990,75.89673913043478
12145,15,582,990,75.97200494030466
12176,15,582,990,75.85988830486203
12200,15,588,5940,76.19754098360656
12216,15,588,990,76.17878192534381
12229,15,588,990,76.17875541745032
12237,15,588,990,76.20985535670508
12241,15,588,990,76.26582795523241
12244,15,588,990,76.327997386475
12261,15,588,990,76.30291167115243
12266,15,588,990,76.35251915864993
12287,15,588,990,76.30259623992838
12300,15,594,5940,76.70487804878049
12307,15,594,990,76.74169172015925
12311,15,594,990,76.79717325968646
12317,15,594,990,76.84013964439393
12330,15,594,990,76.83941605839416
12333,15,594,990,76.900997324252
12351,15,594,990,76.86907942676706
12355,15,594,1980,77.00445163901254
12358,15,594,990,77.06586826347305
12383,15,594,990,76.99022853912622
12384,15,594,990,77.06395348837209
12400,15,600,5940,77.44354838709677
12448,15,600,990,77.22445372750643
12450,15,600,990,77.29156626506024
12461,15,600,990,77.30278468822726
12464,15,600,990,77.36360718870347
12476,15,600,990,77.36854761141392
12481,15,600,990,77.41687364794488
12483,15,600,990,77.48377793799567
12492,15,600,990,77.507204610951
12497,15,600,1980,77.63463231175483
12500,15,606,5940,78.0912
12501,15,606,990,78.16414686825054
12506,15,606,990,78.21205821205821
12520,15,606,990,78.20367412140575
12525,15,606,990,78.25149700598803
12527,15,606,990,78.31803304861499
12536,15,606,2970,78.49872367581365
12597,15,606,990,78.19718980709693
12600,15,612,5940,78.65
12604,15,612,990,78.70358616312282
12641,15,612,990,78.5515386440946
12647,15,612,990,78.59255159326322
12648,15,612,990,78.6646110056926
12650,15,612,990,78.7304347826087
12657,15,612,990,78.76511021569092
12661,15,612,990,78.81841876629018
12675,15,612,990,78.8094674556213
12683,15,612,990,78.83781439722463
12697,15,612,990,78.82885721036466
12700,15,618,5940,79.27795275590552
12704,15,618,990,79.330919395466
12721,15,618,990,79.30272777297382
12744,15,618,990,79.23728813559322
12746,15,618,990,79.30252628275538
12760,15,618,990,79.29310344827586
12784,15,618,990,79.22168335419273
12790,15,618,990,79.26192337763878
12798,15,618,990,79.28973277074543
12800,16,625,6930,79.81875
12809,16,625,990,79.83995628074011
12816,16,625,990,79.87359550561797
12822,16,625,990,79.91343004211511
12831,16,625,990,79.93453355155482
12835,16,625,990,79.98675496688742
12839,16,625,990,80.03894384297843
12846,16,625,1980,80.14946286781877
12849,16,625,990,80.20779827223909
12859,16,625,990,80.2224123182207
12870,16,625,990,80.23076923076923
12879,16,625,990,80.25157232704403
12887,16,625,990,80.27857530845037
12894,16,625,990,80.3117729176361
12900,16,632,6930,80.81162790697674
12902,16,632,990,80.87583320415439
12903,16,632,990,80.9462915601023
12907,16,632,990,80.99790811187728
12916,16,632,1980,81.09476618148034
12918,16,632,990,81.15884811890386
12923,16,632,990,81.20405478604039
12944,16,632,990,81.14879480840544
12952,16,632,990,81.17510809141446
12957,16,632,990,81.2201898587636
12968,16,632,990,81.22763726095003
12970,16,632,990,81.29144178874326
12972,16,632,990,81.35522664199814
12978,16,632,990,81.39389736477115
12980,16,632,990,81.45762711864407
12994,16,632,990,81.44605202401108
13000,16,638,5940,81.86538461538461
13027,16,638,1980,81.8477009288401
13039,16,638,990,81.84830125009587
13073,16,638,990,81.71116040694561
13076,16,638,2970,81.91954726215968
13077,16,638,1980,82.06469373709567
13080,16,638,990,82.12155963302752
13093,16,638,990,82.11563430840907
13098,16,638,990,82.15987173614292
13100,16,644,5940,82.60076335877862
13111,16,644,990,82.60697124551903
13115,16,644,990,82.65726267632482
13125,16,644,990,82.66971428571429
13137,16,644,990,82.66955926010505
13146,16,644,990,82.68827019625742
13147,16,644,990,82.75728303034913
13151,16,644,990,82.80739107292221
13161,16,644,990,82.8196945520857
13179,16,644,990,82.78169815615752
13200,16,650,6930,83.175
13204,16,650,990,83.22478036958498
13208,16,650,990,83.27453058752272
13211,16,650,990,83.33055786844297
13212,16,650,990,83.3991825613079
13217,16,650,990,83.4425361277143
13238,16,650,990,83.38495240972956
13270,16,650,990,83.25847776940468
13271,16,650,990,83.32680280310451
13285,16,650,990,83.31351147911178
13300,16,656,5940,83.66616541353383
13302,16,656,990,83.72801082543978
13311,16,656,990,83.74577417173766
13340,16,656,990,83.63793103448276
13343,16,656,1980,83.76751854905194
13347,16,656,990,83.81658799730276
13354,16,656,990,83.84678747940691
13360,16,656,990,83.88323353293413
13366,16,656,990,83.91964686518031
13389,16,656,990,83.84942863544701
13398,16,656,990,83.86699507389163
13400,16,662,5940,84.29776119402985
13407,16,662,990,84.32759006489148
13415,16,662,990,84.35109951546777
13420,16,662,990,84.39344262295081
13423,16,662,990,84.44833494747822
13434,16,662,990,84.45288075033497
13441,16,662,990,84.48255338144483
13444,16,662,990,84.53734007735792
13449,16,662,990,84.57952264108856
13458,16,662,990,84.59652251448952
13465,16,662,990,84.62606758262162
13484,16,662,990,84.58024325126075
13493,16,662,990,84.59719854739494
13496,16,662,990,84.65174866627149
13500,16,668,5940,85.06666666666666
13523,16,668,990,84.99519337425127
13525,16,668,990,85.05582255083179
13529,16,668,990,85.10385098676916
13550,16,668,990,85.0450184501845
13565,16,668,2970,85.16992259491337
13570,16,668,990,85.21149594694178
13574,16,668,990,85.25931928687196
13576,16,668,990,85.31968179139658
13581,16,668,990,85.3611663353214
13588,16,668,990,85.39005004415661
13600,17,675,6930,85.82426470588236
13604,17,675,990,85.87180241105557
13607,17,675,990,85.92562651576395
13622,17,675,990,85.90368521509323
13625,17,675,990,85.95743119266055
13634,17,675,990,85.9733020390201
13638,17,675,990,86.02067751869775
13640,17,675,990,86.08064516129032
13641,17,675,990,86.1469100505828
13672,17,675,990,86.02399063779988
13675,17,675,1980,86.14990859232175
13700,17,682,6930,86.4985401459854
13703,17,682,990,86.5518499598628
13714,17,682,990,86.55461572116086
13717,17,682,990,86.60785886126705
13721,17,682,990,86.65476277239269
13727,17,682,990,86.68900706636556
13728,17,682,1980,86.82692307692308
13737,17,682,990,86.84210526315789
13765,17,682,990,86.73737740646567
13791,17,682,990,86.64563845986513
13793,17,682,990,86.70485028637715
13795,17,682,990,86.76404494382022
13800,17,688,7920,87.30652173913043
13803,17,688,990,87.35926972397304
13814,17,688,990,87.36137252063125
13833,17,688,990,87.31294729993493
13845,17,688,990,87.30877573131094
13857,17,688,990,87.30461138774626
13864,17,688,990,87.33193883439122
13865,17,688,990,87.39704291381176
13867,17,688,990,87.45583038869258
13870,17,688,990,87.50829127613554
13885,17,688,1980,87.55635577961829
13899,17,688,990,87.53939132311677
13900,17,694,5940,87.96043165467626
13904,17,694,990,88.00632911392405
13907,17,694,990,88.0585316746962
13909,17,694,990,88.1170465166439
13910,17,694,990,88.18188353702372
13913,17,694,990,88.2340257313304
13933,17,694,990,88.17842532117993
13943,17,694,990,88.1861866169404
13962,17,694,990,88.13708637730984
13963,17,694,990,88.20167585762373
13968,17,694,990,88.2409793814433
13970,17,694,990,88.2992125984252
13974,17,694,990,88.34478316874196
13976,17,694,990,88.40297653119633
14000,17,700,5940,88.67571428571429
14013,17,700,990,88.6640976236352
14019,17,700,990,88.69676867108923
14035,17,700,990,88.6661916636979
14052,17,700,990,88.62937660119556
14062,17,700,990,88.63675152894325
14084,17,700,1980,88.638880999716
14092,17,700,990,88.65881351121203
14100,17,706,5940,89.02978723404256
14106,17,706,990,89.06210123351765
14107,17,706,990,89.1259658325654
14123,17,706,990,89.09509311052892
14129,17,706,990,89.12732677471867
14138,17,706,990,89.14061394822464
14149,17,706,990,89.1412820694042
14155,17,706,990,89.17343694807488
14158,17,706,990,89.22446673258935
14161,17,706,990,89.27547489584069
14175,17,706,990,89.25714285714285
14178,17,706,990,89.30808294540837
14179,17,706,990,89.37160589604345
14181,17,706,990,89.42881320076158
14183,17,706,1980,89.55580624691532
14190,17,706,990,89.5813953488372
14196,17,706,990,89.61327134404057
14197,17,706,990,89.67669225892794
14200,17,712,5940,90.07605633802817
14205,17,712,990,90.11404435058078
14206,17,712,990,90.17738983528086
14222,17,712,990,90.14554914920545
14227,17,712,990,90.18345399592324
14229,17,712,990,90.2403542061986
14232,17,712,990,90.29089376053963
14243,17,712,1980,90.36017692901777
14251,17,712,990,90.3789207774893
14266,17,712,990,90.35328753680079
14270,17,712,990,90.39733707077785
14273,17,712,990,90.44769845162195
14274,17,712,990,90.51071878940732
14288,17,712,990,90.49132138857783
14291,17,712,990,90.54159960814499
14296,17,712,990,90.57918298824846
14300,17,718,5940,90.96923076923076
14317,17,718,990,90.93036250611162
14318,17,718,990,90.99315546864086
14336,17,718,990,90.94796316964286
14347,17,718,990,90.94723635603262
14353,17,718,990,90.97819271232495
14356,17,718,990,91.02814154360546
14363,17,718,990,91.0527048666713
14369,17,718,1980,91.15248103556267
14384,17,718,990,91.12625139043382
14386,17,718,990,91.18239955512304
14391,17,718,990,91.21951219512195
14394,17,718,990,91.26927886619424
14400,18,725,6930,91.7125
14401,18,725,990,91.77487674467051
14402,18,725,990,91.83724482710734
14403,18,725,990,91.89960424911477
14407,18,725,990,91.94280558062053
14415,18,725,990,91.96045785639959
14428,18,725,990,91.94621569171056
14465,18,725,990,91.77946768060836
14472,18,725,990,91.80348258706468
14474,18,725,990,91.85919579936437
14490,18,725,990,91.82608695652173
14497,18,725,990,91.8500379388839
14500,18,732,8910,92.4455172413793
14521,18,732,990,92.38000137731561
14529,18,732,990,92.39727441668387
14571,18,732,990,92.19888820259419
14573,18,732,990,92.25416866808482
14581,18,732,990,92.2714491461491
14592,18,732,990,92.26973684210526
14597,18,732,990,92.30595327807083
14600,18,738,5940,92.69383561643835
14603,18,738,990,92.74258713962884
14610,18,738,990,92.7659137577002
14611,18,738,990,92.82732188077476
14613,18,738,990,92.88236501745021
14615,18,738,990,92.93739308929182
14619,18,738,990,92.97968397291196
14633,18,738,990,92.95838173990296
14635,18,738,990,93.01332422275367
14643,18,738,990,93.03011677934849
14658,18,738,990,93.00245599672533
14664,18,738,990,93.03191489361703
14673,18,738,990,93.0423226334083
14680,18,738,990,93.06539509536785
14700,18,744,5940,93.34285714285714
14708,18,744,990,93.35939624694043
14722,18,744,990,93.33786170357288
14724,18,744,1980,93.45965770171149
14744,18,744,990,93.40002712967987
14767,18,744,990,93.32159544931265
14771,18,744,990,93.36334709904543
14774,18,744,990,93.41139840259916
14778,18,744,990,93.4531059683313
14788,18,744,990,93.45685691100893
14793,18,744,990,93.49219225309268
14799,18,744,990,93.52118386377458
14800,18,750,5940,93.91621621621621
14807,18,750,990,93.93867765246168
14808,18,750,990,93.99918962722853
14824,18,750,990,93.96451699946033
14832,18,750,990,93.98058252427184
14835,18,750,990,94.0283114256825
14845,18,750,990,94.03166049174807
14855,18,750,1980,94.10164927633794
14862,18,750,990,94.12394025030278
14865,18,750,990,94.17154389505549
14870,18,750,990,94.20645595158037
14875,18,750,990,94.24134453781512
14876,18,750,1980,94.36810970691046
14900,18,756,5940,94.61476510067114
14906,18,756,990,94.64309673956797
14912,18,756,990,94.67140557939913
14913,18,756,990,94.73144236572118
14915,18,756,990,94.7851156553805
14920,18,756,990,94.81970509383378
14923,18,756,990,94.86698385043222
14945,18,756,990,94.79357644697224
14957,18,756,990,94.78371331149295
14962,18,756,1980,94.88437374682529
14968,18,756,990,94.91247995724211
14978,18,756,990,94.91520897316063
14985,18,756,990,94.93693693693693
14989,18,756,990,94.97765027686971
14990,18,756,990,95.03735823882589
14994,18,756,990,95.07803121248499
14999,18,756,990,95.11234082272152
15000,18,762,6930,95.568
15001,18,762,990,95.62762482501167
15003,18,762,990,95.68086382723455
15022,18,762,990,95.62574890161098
15023,18,762,990,95.68528256673102
15027,18,762,990,95.72569375124776
15028,18,762,990,95.78520095821133
15029,18,762,990,95.8447002461907
15035,18,762,990,95.87229797140007
15052,18,762,990,95.82979006112144
15054,18,762,990,95.88282184137107
15055,18,762,990,95.94221188973764
15063,18,762,990,95.95698068113921
15076,18,762,990,95.939904483948
15090,18,762,990,95.91650099403579
15094,18,762,990,95.95667152510931
15099,18,762,990,95.99046294456586
15100,18,768,5940,96.37748344370861
15103,18,768,990,96.42388929351785
15105,18,768,990,96.47666335650447
15107,18,768,990,96.52942344608459
15113,18,768,1980,96.62211341229406
15133,18,768,990,96.55983611973832
15134,18,768,990,96.61887141535615
15137,18,768,990,96.66512518993196
15149,18,768,990,96.653904548155
15154,18,768,1980,96.75267256169988
15171,18,768,990,96.70951156812339
15175,18,768,990,96.7492586490939
15186,18,768,990,96.74436981430264
15187,18,768,990,96.80318693619543
15200,19,775,6930,97.17631578947369
15213,19,775,990,97.15835140997831
15218,19,775,990,97.19148376922065
15219,19,775,990,97.2501478415139
15233,19,775,990,97.22575986345434
15240,19,775,990,97.24606299212599
15255,19,775,990,97.21533923303835
