sim_time,nodes,services,generated_traffic_B,average_traffic_Bps
8900,11,382,6930,42.492134831460675
9000,11,388,5940,42.68
9100,11,394,5940,42.863736263736264
9181,11,394,990,42.59339941182878
9200,11,400,5940,43.15108695652174
9300,11,406,5940,43.325806451612905
9400,11,412,5940,43.496808510638296
9500,11,418,5940,43.66421052631579
9600,12,425,6930,43.93125
9700,12,432,6930,44.19278350515464
9800,12,438,5940,44.34795918367347
9900,12,444,5940,44.5
10000,12,450,5940,44.649
10016,12,450,990,44.676517571884986
10100,12,456,5940,44.89306930693069
10117,12,456,990,44.91548878125926
10200,12,462,5940,45.13235294117647
10258,12,462,990,44.97367907974264
10292,12,462,990,44.921298095608236
10300,12,468,5940,45.463106796116506
10338,12,468,990,45.39175856065003
10400,13,475,6930,45.7875
10457,13,475,990,45.632590609161326
10461,13,475,990,45.709779179810724
10500,13,482,6930,46.2
10600,13,488,5940,46.324528301886794
10662,13,488,990,46.1480022509848
10700,13,494,5940,46.5392523364486
10717,13,494,990,46.557805355976484
10721,13,494,990,46.63277679320959
10736,13,494,990,46.65983606557377
10800,13,500,5940,46.93333333333333
10815,13,500,990,46.95977808599168
10864,13,500,990,46.83910162002945
10900,13,506,5940,47.22935779816514
11000,13,512,5940,47.34
11027,13,512,990,47.313865965357756
11029,13,512,990,47.395049415178164
11067,13,512,990,47.32176741664408
11080,13,512,990,47.355595667870034
11093,13,512,990,47.38934463174975
11100,13,518,5940,47.894594594594594
11200,14,525,6930,48.08571428571429
11300,14,532,6930,48.27345132743363
11317,14,532,990,48.28841565785986
11324,14,532,990,48.34599081596609
11344,14,532,990,48.34802538787024
11400,14,538,5940,48.63157894736842
11487,14,538,990,48.349438495690784
11492,14,538,990,48.41454925165333
11500,14,544,5940,48.89739130434783
11502,14,544,990,48.97496087636933
11518,14,544,990,48.992880708456326
11566,14,544,990,48.87515130555075
11581,14,544,990,48.897331836628965
11596,14,544,990,48.919454984477404
11600,14,550,5940,49.414655172413795
11622,14,550,990,49.40629839958699
11626,14,550,990,49.47445381042491
11637,14,550,990,49.51276102088167
11646,14,550,990,49.55950540958269
11647,14,550,990,49.64025070833691
11657,14,550,990,49.6825941494381
11695,14,550,990,49.605814450619924
11700,14,556,5940,50.09230769230769
11721,14,556,990,50.08702329152803
11800,14,562,5940,50.25508474576271
11801,14,562,990,50.334717396830776
11829,14,562,990,50.29926451940147
11841,14,562,990,50.33189764378009
11848,14,562,990,50.38571910871033
11854,14,562,990,50.44373207356167
11886,14,562,990,50.39121655729429
11900,14,568,5940,50.83109243697479
11948,14,568,990,50.709742216270506
11950,14,568,990,50.78410041841004
11960,14,568,990,50.824414715719065
12000,15,575,6930,51.2325
12074,15,575,990,51.00049693556402
12100,15,582,6930,51.46363636363636
12105,15,582,990,51.52416356877323
12177,15,582,990,51.300813008130085
12191,15,582,990,51.32310721023706
12192,15,582,990,51.40009842519685
12200,15,588,5940,51.85327868852459
12221,15,588,990,51.845184518451845
12244,15,588,990,51.82865076772297
12273,15,588,990,51.786849181129305
12282,15,588,990,51.8295065950171
12300,15,594,5940,52.23658536585366
12325,15,594,990,52.21095334685598
12343,15,594,990,52.21502065948311
12397,15,594,990,52.067435669920144
12400,15,600,5940,52.53387096774193
12409,15,600,990,52.57555000402933
12465,15,600,990,52.418772563176894
12485,15,600,990,52.414096916299556
12500,15,606,5940,52.8264
12513,15,606,990,52.850635339247184
12522,15,606,990,52.891710589362724
12535,15,606,990,52.91583566015158
12546,15,606,990,52.94835007173601
12600,15,612,5940,53.19285714285714
12618,15,612,990,53.19543509272468
12630,15,612,990,53.22327790973872
12644,15,612,990,53.24264473267953
12655,15,612,990,53.27459502173054
12681,15,612,990,53.243435060326476
12686,15,612,990,53.300488727731356
12695,15,612,990,53.34068530917684
12700,15,618,5940,53.78740157480315
12717,15,618,990,53.793347487615
12739,15,618,990,53.77816155114216
12766,15,618,990,53.74197086009713
12774,15,618,990,53.78581493658995
12800,16,625,6930,54.21796875
12815,16,625,990,54.23175965665236
12852,16,625,990,54.15266106442577
12862,16,625,990,54.18752915565231
12865,16,625,990,54.25184609405363
12877,16,625,990,54.278170381299994
12894,16,625,990,54.28338762214984
12900,16,632,6930,54.7953488372093
12910,16,632,990,54.829589465530596
12916,16,632,990,54.880768039640756
12921,16,632,990,54.936150452751335
12955,16,632,990,54.86839058278657
13000,16,638,5940,55.135384615384616
13029,16,638,990,55.088648399723695
13078,16,638,990,54.95794463985319
13100,16,644,5940,55.31908396946565
13109,16,644,990,55.35662521931498
13138,16,644,990,55.30978840006089
13141,16,644,990,55.372498287801534
13149,16,644,990,55.41409993155373
13198,16,644,990,55.283376269131686
13200,16,650,5940,55.725
13206,16,650,990,55.774647887323944
13214,16,650,990,55.815801422733465
13300,16,656,5940,55.901503759398494
13307,16,656,990,55.946494326294435
13362,16,656,990,55.7903008531657
13382,16,656,990,55.780899716036465
13393,16,656,990,55.809004703949824
13400,16,662,5940,56.223134328358206
13450,16,662,990,56.087732342007435
13494,16,662,990,55.97821253890618
13495,16,662,990,56.04742497221193
13496,16,662,990,56.11662714878482
13500,16,668,6930,56.61333333333334
13513,16,668,990,56.6321320210168
13520,16,668,990,56.67603550295858
13529,16,668,990,56.71150861113164
13553,16,668,990,56.684128975134655
13557,16,668,990,56.74042929851737
13591,16,668,990,56.67132661319991
13598,16,668,990,56.71495808207089
13600,17,675,6930,57.21617647058824
13617,17,675,990,57.21744877726371
13631,17,675,990,57.23131098231971
13634,17,675,990,57.2913304972862
13639,17,675,990,57.34291370335069
13640,17,675,990,57.41129032258065
13653,17,675,990,57.429136453526695
13659,17,675,990,57.47638919393806
13678,17,675,990,57.46892820587805
13683,17,675,990,57.52028064021048
13700,17,682,6930,57.95474452554745
13712,17,682,990,57.9762252042007
13713,17,682,990,58.04419164296653
13717,17,682,990,58.099438652766636
13764,17,682,990,57.972972972972975
13800,17,688,5940,58.25217391304348
13805,17,688,1980,58.374501992031874
13806,17,688,990,58.44198174706649
13810,17,688,990,58.4967414916727
13819,17,688,990,58.530284391055794
13825,17,688,990,58.57649186256781
13830,17,688,990,58.62689804772234
13838,17,688,990,58.66454689984102
13843,17,688,990,58.71487394350935
13862,17,688,990,58.70581445678834
13892,17,688,990,58.65030233227757
13900,17,694,5940,59.04388489208633
13903,17,694,990,59.10235201035748
13908,17,694,990,59.152286453839515
13915,17,694,990,59.19367588932806
13945,17,694,990,59.137325206167084
13961,17,694,990,59.14046271757037
13985,17,694,990,59.10976045763318
13996,17,694,990,59.134038296656186
14000,17,700,5940,59.54142857142857
14020,17,700,990,59.527104136947216
14035,17,700,990,59.53402208763805
14038,17,700,990,59.59182219689414
14100,17,706,5940,59.751063829787235
14118,17,706,990,59.74500637484063
14123,17,706,990,59.79395312610635
14128,17,706,990,59.84286523216308
14168,17,706,990,59.743788819875775
14178,17,706,990,59.77147693609818
14200,17,712,5940,60.09718309859155
14202,17,712,990,60.158428390367554
14208,17,712,990,60.2027027027027
14212,17,712,990,60.255417956656345
14235,17,712,990,60.227608008429925
14239,17,712,990,60.280216307324956
14245,17,712,990,60.32432432432432
14253,17,712,990,60.35992422647863
14275,17,712,990,60.33625218914186
14287,17,712,990,60.354868061874434
14300,17,718,5940,60.715384615384615
14333,17,718,990,60.64466615502686
14342,17,718,990,60.67563798633385
14343,17,718,1980,60.8094540891027
14353,17,718,990,60.836062147286285
14369,17,718,990,60.837219013153316
14370,17,718,990,60.90187891440501
14393,17,718,990,60.87334120753144
14400,18,725,6930,61.325
14488,18,725,990,61.02084483710657
14494,18,725,990,61.06388850558852
14497,18,725,990,61.11954197420156
14500,18,732,6930,61.5848275862069
14501,18,732,990,61.64885180332391
14502,18,732,990,61.71286719073231
14509,18,732,990,61.751326762699016
14514,18,732,990,61.79826374534932
14545,18,732,990,61.73461670677209
14552,18,732,990,61.77295217152282
14587,18,732,990,61.692603002673614
14600,18,738,5940,62.044520547945204
14625,18,738,990,62.00615384615384
14654,18,738,990,61.95100313907466
14696,18,738,990,61.84131736526946
14700,18,744,5940,62.22857142857143
14703,18,744,1980,62.350540705978375
14709,18,744,990,62.3924128084846
14713,18,744,990,62.44273771494596
14782,18,744,990,62.21823839805168
14788,18,744,990,62.259940492291044
14789,18,744,990,62.32267225640679
14800,18,750,5940,62.6777027027027
14801,18,750,990,62.74035538139315
14811,18,750,990,62.76483694551347
14830,18,750,990,62.75118004045853
14854,18,750,990,62.716440016157264
14865,18,750,990,62.73662966700303
14875,18,750,990,62.761008403361345
14887,18,750,990,62.776919459931484
14900,18,756,5940,63.12080536912752
14902,18,756,990,63.178767950610656
14933,18,756,990,63.11390879260698
14953,18,756,990,63.09569985955996
14980,18,756,990,63.048064085447265
14996,18,756,990,63.046812483328885
15000,18,762,5940,63.426
15025,18,762,990,63.38635607321132
15054,18,762,990,63.33001195695496
15057,18,762,990,63.38314405260012
15064,18,762,990,63.419410515135425
15100,18,768,5940,63.66158940397351
15112,18,768,990,63.67654843832716
15117,18,768,990,63.72097638420321
15183,18,768,990,63.50918790752816
15200,19,775,6930,63.89407894736842
15206,19,775,990,63.93397343154018
15221,19,775,990,63.936009460613626
15259,19,775,990,63.84166721279245
15266,19,775,990,63.877243547753174
15300,19,782,6930,64.18823529411765
15316,19,782,990,64.18581875163228
15318,19,782,990,64.24206815511164
15333,19,782,990,64.2437879084328
15343,19,782,990,64.26644072215342
15350,19,782,990,64.30162866449511
15353,19,782,990,64.35354653813587
15365,19,782,990,64.36771884152294
15381,19,782,990,64.36512580456407
15382,19,782,990,64.42530230139124
15383,19,782,990,64.48547097445231
15393,19,782,990,64.50789319820697
15400,19,788,5940,64.86428571428571
15410,19,788,990,64.88643737832577
15414,19,788,990,64.93382639159206
15415,19,788,990,64.99383717158612
15419,19,788,990,65.04118295609314
15441,19,788,990,65.01262871575675
15458,19,788,990,65.0051753137534
15460,19,788,990,65.0608020698577
15478,19,788,990,65.04910195115649
15488,19,788,990,65.07102272727273
15494,19,788,990,65.10971989157093
15500,19,794,5940,65.46774193548387
15508,19,794,990,65.49780758318288
15509,19,794,990,65.5574182732607
15514,19,794,990,65.60010313265438
15519,19,794,990,65.64276048714478
15566,19,794,990,65.50815880765772
15585,19,794,990,65.49181905678537
15600,19,800,5940,65.80961538461538
15615,19,800,990,65.80979827089337
15625,19,800,990,65.83104
15641,19,800,990,65.82699315900518
15643,19,800,990,65.88186409256537
15662,19,800,990,65.86515132167028
15678,19,800,990,65.86107921928817
15700,19,806,5940,66.14713375796178
15735,19,806,990,66.06291706387036
15737,19,806,990,66.11743025989706
15757,19,806,990,66.09633813543188
15791,19,806,990,66.01671838388955
15797,19,806,990,66.0543141102741
15800,19,812,5940,66.41772151898734
15831,19,812,990,66.3501989766913
15840,19,812,990,66.375
15875,19,812,990,66.29102362204725
15900,19,818,5940,66.56037735849057
15915,19,818,990,66.55984919886899
15931,19,818,990,66.55514405875337
15941,19,818,990,66.57549714572487
15963,19,818,990,66.54576207479796
15981,19,818,990,66.53275764970903
15985,19,818,990,66.57804191429464
15990,19,818,990,66.61913696060037
16000,20,825,6930,67.010625
16016,20,825,990,67.00549450549451
16019,20,825,990,67.05474748735877
16021,20,825,990,67.10817052618438
16042,20,825,990,67.08203465902007
16051,20,825,990,67.1060993084543
16070,20,825,990,67.0883634100809
16080,20,825,990,67.10820895522389
16092,20,825,990,67.11968680089485
16100,20,832,6930,67.5167701863354
16121,20,832,990,67.49023013460703
16155,20,832,990,67.40947075208913
16165,20,832,1980,67.49025672749768
16200,20,838,5940,67.71111111111111
16210,20,838,990,67.73041332510796
16218,20,838,990,67.75804661487237
16239,20,838,1980,67.79235174579715
16272,20,838,990,67.71570796460178
16281,20,838,990,67.73908236594804
16287,20,838,990,67.77491250690736
16300,20,844,5940,68.08527607361964
16316,20,844,990,68.07918607501838
16328,20,844,990,68.08978441940225
16348,20,844,990,68.06704183998042
16363,20,844,990,68.06514697793803
16399,20,844,990,67.97609610342094
16400,20,850,5940,68.33414634146341
16445,20,850,990,68.20735785953177
16447,20,850,990,68.25925700735696
16456,20,850,990,68.28208556149733
16461,20,850,990,68.32148715144888
16489,20,850,990,68.26551034022681
16500,20,856,5940,68.58
16522,20,856,990,68.5486018641811
16527,20,856,990,68.5877654746778
16529,20,856,990,68.63936112287494
16550,20,856,990,68.61208459214501
16565,20,856,990,68.6097192876547
16588,20,856,990,68.57427055702918
16600,20,862,5940,68.88253012048193
16603,20,862,990,68.92971149792206
16618,20,862,990,68.92706703574437
16655,20,862,990,68.83338336835786
16659,20,862,990,68.8762830902215
16660,20,862,990,68.93157262905162
16666,20,862,990,68.96615864634586
16677,20,862,990,68.98003237992445
16682,20,862,990,69.01870279343004
16683,20,862,990,69.07390757058083
16700,20,868,5940,69.35928143712574
16716,20,868,990,69.35211773151471
16727,20,868,990,69.36569617982902
16738,20,868,990,69.37925678097741
16782,20,868,990,69.25634608509117
16787,20,868,990,69.29469232143921
16797,20,868,990,69.31237721021611
16800,20,874,7920,69.77142857142857
16803,20,874,990,69.81788966256026
16808,20,874,990,69.85602094240838
16818,20,874,990,69.87334998216197
16833,20,874,990,69.86989841382997
16834,20,874,990,69.92455744326958
16846,20,874,990,69.93351537456964
16848,20,874,990,69.98397435897436
16862,20,874,990,69.98458071403155
16881,20,874,990,69.96445708192643
16893,20,874,990,69.97336174746937
16899,20,874,1980,70.06568436002131
16900,20,880,6930,70.4715976331361
16952,20,880,990,70.31382727701747
16956,20,880,990,70.3556263269639
16961,20,880,990,70.39325511467484
16979,20,880,990,70.37693621532482
16983,20,880,990,70.41865394806571
17000,20,885,4950,70.63941176470588
17001,20,885,990,70.69348861831656
17017,20,885,990,70.68519715578539
17018,20,885,990,70.73921729933012
17022,20,885,990,70.78075431794149
17056,20,885,990,70.69770168855534
17060,20,885,990,70.73915592028136
17078,20,885,990,70.72256704532147
17082,20,885,990,70.76396206533192
17098,20,885,990,70.75564393496316
17100,20,890,4950,71.03684210526316
17127,20,890,990,70.98265895953757
17130,20,890,990,71.02802101576182
17165,20,890,990,70.9408680454413
17199,20,890,990,70.85818942961801
17200,20,895,4950,71.14186046511628
17222,20,895,990,71.10846591568924
17226,20,895,990,71.14942528735632
17300,20,900,4950,71.13121387283238
17318,20,900,990,71.11444739577318
17330,20,900,990,71.12233121754184
17333,20,900,990,71.16713782957365
17339,20,900,990,71.19960782052021
17399,20,900,990,71.01097764239324
17400,20,905,4950,71.29137931034482
17413,20,905,990,71.2950094756791
17421,20,905,990,71.31909764077837
17422,20,905,990,71.37182872230512
17425,20,905,990,71.41635581061693
17465,20,905,990,71.30947609504723
17476,20,905,990,71.3212405584802
17480,20,905,990,71.36155606407323
17483,20,905,990,71.4059371961334
17491,20,905,990,71.42987822308616
17495,20,905,990,71.4701343240926
17500,20,910,4950,71.73257142857143
17503,20,910,990,71.77683825629892
17517,20,910,990,71.77598903921904
17523,20,910,990,71.80790960451978
17526,20,910,990,71.85210544334132
17536,20,910,990,71.86758667883211
17582,20,910,990,71.73586622682289
17596,20,910,990,71.7350534212321
17600,20,915,4950,72.0
17615,20,915,990,71.99489071813795
17622,20,915,990,72.02247191011236
17635,20,915,990,72.02551743691522
17637,20,915,990,72.07348188467427
17649,20,915,990,72.08057113717491
17665,20,915,990,72.07132748372489
17670,20,915,990,72.106960950764
17698,20,915,990,72.04881907560176
17700,20,920,4950,72.32033898305085
17703,20,920,990,72.3640061006609
17710,20,920,990,72.3913043478261
17715,20,920,990,72.42675698560542
17734,20,920,990,72.40498477500846
17744,20,920,990,72.41997294860235
17757,20,920,990,72.4227065382666
17764,20,920,990,72.4498986714704
17783,20,920,990,72.42816172749255
17796,20,920,990,72.43088334457181
17800,20,924,3960,72.6370786516854
17805,20,924,990,72.67228306655434
17812,20,924,990,72.69930384010779
17854,20,924,990,72.58373473731376
17866,20,924,990,72.59039516399865
17898,20,924,990,72.51592356687898
17900,20,928,3960,72.72905027932961
17964,20,928,990,72.5250501002004
17986,20,928,990,72.49138218614478
17991,20,928,990,72.52626313156578
18000,20,932,3960,72.71
18009,20,932,990,72.72863568215892
18011,20,932,990,72.77552606740325
18021,20,932,990,72.79007824205094
18026,20,932,990,72.82480860978586
18060,20,932,990,72.74252491694352
18061,20,932,990,72.79331155528487
18100,20,936,3960,72.85524861878453
18101,20,936,990,72.90591680017678
18111,20,936,990,72.9203246645685
18112,20,936,990,72.97095848056537
18114,20,936,990,73.01755548194767
18132,20,936,990,72.99966909331569
18141,20,936,990,73.0180254671738
18143,20,936,990,73.06454279887559
18156,20,936,990,73.06675479180436
18162,20,936,990,73.09712586719525
18200,20,940,3960,73.16208791208791
18220,20,940,990,73.13611416026345
18226,20,940,990,73.1663557555141
18229,20,940,990,73.20862362170169
18230,20,940,990,73.25891387822271
18286,20,940,990,73.08870173903533
18300,20,944,3960,73.24918032786886
18322,20,944,990,73.21526034275735
18329,20,944,990,73.24131158273774
18337,20,944,990,73.26334733053389
18363,20,944,990,73.21352720143767
18366,20,944,990,73.25547206795164
18400,20,948,3960,73.33532608695653
18408,20,948,990,73.35723598435463
18411,20,948,990,73.39905491282386
18419,20,948,990,73.42092404582225
18429,20,948,990,73.43480384177113
18437,20,948,990,73.45663611216575
18487,20,948,990,73.31151620057338
18490,20,948,990,73.35316387236344
18500,20,952,3960,73.52756756756757
18508,20,952,990,73.54927598876162
18523,20,952,990,73.54316255466178
18526,20,952,990,73.58469178451905
18538,20,952,990,73.59046283309958
18543,20,952,990,73.62400906002264
18559,20,952,990,73.61388005819279
18572,20,952,990,73.61565797975447
18577,20,952,990,73.64913602842225
18593,20,952,990,73.63900392620879
18595,20,952,990,73.68432374294166
18600,20,955,2970,73.8241935483871
18612,20,955,990,73.82978723404256
18616,20,955,990,73.86710356682424
18643,20,955,990,73.81322748484686
18672,20,955,990,73.75160668380462
18688,20,955,990,73.74143835616438
18696,20,955,990,73.76283697047496
18700,20,958,2970,73.90588235294118
18710,20,958,990,73.9192944949225
18711,20,958,990,73.96825396825396
18718,20,958,990,73.99348220963778
18780,20,958,990,73.80191693290735
18800,20,961,2970,73.88138297872341
18822,20,961,990,73.84762511954096
18827,20,961,990,73.88059701492537
18833,20,961,990,73.90962671905697
18881,20,961,990,73.77416450399873
18895,20,961,990,73.77189732733527
18897,20,961,990,73.81647880615971
18900,20,964,2970,73.96190476190476
18919,20,964,990,73.93995454305195
18921,20,964,990,73.98446170921198
18948,20,964,990,73.93128562381254
18949,20,964,990,73.97962953190142
18952,20,964,990,74.0201561840439
18970,20,964,990,74.0021085925145
18992,20,964,990,73.96851305812974
19000,20,967,2970,74.09368421052632
19013,20,967,990,74.09509283122074
19052,20,967,990,73.99538106235566
19061,20,967,990,74.01238130213525
19072,20,967,1980,74.07351090604027
19079,20,967,990,74.09822317731538
19086,20,967,990,74.12291732159699
19091,20,967,990,74.15536116494684
19096,20,967,990,74.18778801843318
19100,20,970,2970,74.32774869109947
19104,20,970,990,74.36400753768844
19121,20,970,990,74.3496679043983
19127,20,970,990,74.3781042505359
19129,20,970,1980,74.47383553766532
19135,20,970,990,74.5022210608832
19150,20,970,990,74.49556135770234
19153,20,970,990,74.535581893176
19164,20,970,990,74.54445835942391
19183,20,970,990,74.5222332273367
19200,20,973,2970,74.6109375
19203,20,973,990,74.65083580690518
19256,20,973,990,74.49678022434566
19283,20,973,990,74.4438106103822
19300,20,976,2970,74.5321243523316
19305,20,976,990,74.56410256410257
19327,20,976,990,74.53044963005122
19375,20,976,990,74.39690322580645
19400,20,978,1980,74.40309278350516
19406,20,978,990,74.43110378233536
19435,20,978,990,74.37098019037818
19444,20,978,990,74.38747171363917
19448,20,978,990,74.42307692307692
19462,20,978,990,74.42040900215805
19491,20,978,990,74.36047406495305
19492,20,978,990,74.40744920993228
19494,20,978,990,74.45060018467221
19500,20,980,1980,74.52923076923076
19505,20,980,990,74.56088182517303
19508,20,980,990,74.60016403526758
19512,20,980,990,74.63560885608857
19520,20,980,990,74.65573770491804
19535,20,980,990,74.6490913744561
19568,20,980,990,74.57379394930499
19578,20,980,990,74.58627030340178
19600,20,982,1980,74.60357142857143
19616,20,982,990,74.59318923327896
19625,20,982,990,74.60942675159235
19651,20,982,990,74.56109103862399
19653,20,982,990,74.6038772706457
19659,20,982,990,74.63146650389135
19670,20,982,990,74.64006100660905
19681,20,982,990,74.64864590213912
19686,20,982,990,74.67997561718988
19700,20,984,1980,74.72741116751268
19712,20,984,990,74.73214285714286
19721,20,984,990,74.74823791896962
19736,20,984,990,74.74158897446291
19737,20,984,990,74.78796169630643
19740,20,984,990,74.82674772036474
19772,20,984,990,74.75571515274125
19773,20,984,990,74.80200273099682
19800,20,986,1980,74.8
19815,20,986,990,74.79333838001514
19820,20,986,990,74.82441977800202
19829,20,986,990,74.84038529426597
19830,20,986,990,74.88653555219365
19831,20,986,990,74.93268115576622
19845,20,986,990,74.9297052154195
19859,20,986,990,74.92673347097035
19864,20,986,990,74.95771244462344
19900,20,988,1980,74.92160804020101
19903,20,988,990,74.96005627292368
19919,20,988,990,74.94954565992269
19932,20,988,990,74.95033112582782
19953,20,988,990,74.92106450157871
19963,20,988,990,74.9331262836247
19985,20,988,990,74.9001751313485
19988,20,988,990,74.9384630778467
19997,20,988,1980,75.00375056258439
20000,20,990,1980,75.0915
20018,20,990,990,75.07343390948147
20027,20,990,990,75.08912967493883
20031,20,990,990,75.12355848434926
20041,20,990,990,75.13547228182226
20045,20,990,990,75.16986779745572
20050,20,990,990,75.2004987531172
20061,20,990,990,75.20861372812921
20065,20,990,990,75.242960378769
20082,20,990,990,75.22856289214222
20100,20,992,1980,75.25970149253732
20119,20,992,990,75.23783488244942
20130,20,992,990,75.24590163934427
20200,20,993,990,75.03415841584159
20235,20,993,990,74.95329873980727
20239,20,993,990,74.98740056326893
20249,20,993,990,74.99925922267767
20277,20,993,990,74.9445184198846
20299,20,993,990,74.9120646337258
20300,20,994,990,74.95714285714286
20304,20,994,990,74.99113475177305
20326,20,994,990,74.9586736199941
20342,20,994,990,74.9483826565726
20349,20,994,1980,75.01990269792127
20357,20,994,990,75.03905290563442
20361,20,994,990,75.07293354943273
20363,20,994,990,75.11417767519521
20366,20,994,990,75.15172346066974
20367,20,994,990,75.19664162615996
20370,20,994,990,75.23416789396171
20371,20,994,990,75.27907319228315
20397,20,994,990,75.23165171348728
20399,20,994,990,75.27280749056327
20400,20,995,990,75.31764705882352
20408,20,995,990,75.33663269306155
20410,20,995,990,75.37775600195982
20412,20,995,990,75.41887125220458
20441,20,995,990,75.36030526882246
20444,20,995,990,75.39767168851496
20467,20,995,990,75.36131333365906
20471,20,995,990,75.39494895217625
20472,20,995,990,75.43962485345838
20484,20,995,990,75.44376098418277
20500,20,996,990,75.43317073170732
20512,20,996,990,75.43730499219969
20574,20,996,990,75.2580927384077
20584,20,996,990,75.26962689467548
20588,20,996,990,75.30308917816204
20591,20,996,990,75.34019717352241
20600,20,997,990,75.35533980582524
20603,20,997,990,75.39241857981847
20604,20,997,990,75.43680838672103
20609,20,997,990,75.46654374302489
20623,20,997,990,75.46331765504534
20627,20,997,990,75.49667910990449
20632,20,997,990,75.52636680884063
20653,20,997,990,75.49750641553285
20679,20,997,990,75.45045698534746
20681,20,997,1980,75.5389004400174
20690,20,997,990,75.5538907684872
20700,20,998,990,75.56521739130434
20718,20,998,990,75.54735013032146
20725,20,998,990,75.56960193003619
20731,20,998,990,75.59548502243018
20740,20,998,990,75.61041465766634
20744,20,998,990,75.64355958349402
20766,20,998,990,75.61109505923143
20772,20,998,990,75.6369150779896
20793,20,998,990,75.60813735391719
20800,20,999,990,75.63028846153846
20822,20,999,990,75.59792527134762
20842,20,999,990,75.57288168122061
20870,20,999,990,75.51892668902731
20896,20,999,990,75.47233920367535
20900,20,1000,990,75.50526315789473
20929,20,1000,990,75.4479430455349
20957,20,1000,990,75.39437896645512
20964,20,1000,990,75.4164281625644
20974,20,1000,990,75.4276723562506
20975,20,1000,990,75.47127532777115
20983,20,1000,990,75.48968212362388
20989,20,1000,990,75.51526990328267
20991,20,1000,990,75.55523795912534
20999,20,1000,990,75.57359874279727
21002,20,1000,990,75.60994191029425
21007,20,1000,990,75.6390726900557
21011,20,1000,990,75.67179096663652
21015,20,1000,990,75.70449678800857
21025,20,1000,990,75.71557669441141
21026,20,1000,990,75.75906021116712
21041,20,1000,990,75.7521030369279
21049,20,1000,990,75.77034538457885
21053,20,1000,990,75.80297344796466
21056,20,1000,1980,75.88620820668693
21070,20,1000,990,75.8827717133365
21088,20,1000,990,75.8649468892261
21093,20,1000,990,75.89389844972266
21095,20,1000,990,75.93363356245555
21113,20,1000,990,75.9157864822621
21120,20,1000,990,75.9375
21141,20,1000,990,75.90889740315028
21153,20,1000,990,75.91263650546021
21156,20,1000,990,75.94866704480998
21158,20,1000,990,75.98827866528028
21161,20,1000,990,76.02428996739285
21168,20,1000,990,76.04591836734694
21174,20,1000,990,76.0711249645792
21187,20,1000,990,76.07117572096097
21190,20,1000,990,76.10712600283152
21200,20,1000,990,76.11792452830188
21215,20,1000,990,76.11077068112185
21216,20,1000,990,76.15384615384616
21219,20,1000,990,76.18973561430793
