sim_time,nodes,services,generated_traffic,traffic_per_minute
18937,20,1000,0,948.3339494112056
18938,20,1000,0,948.2838736931038
18939,20,1000,0,948.2338032631079
18940,20,1000,9900,948.7064413938754
18941,20,1000,0,948.6563539411858
18942,20,1000,0,948.6062717770035
18943,20,1000,0,948.5561949004909
18944,20,1000,0,948.5061233108108
18945,20,1000,0,948.4560570071259
18946,20,1000,0,948.4059959885992
18947,20,1000,0,948.3559402543939
18948,20,1000,0,948.3058898036733
18949,20,1000,0,948.2558446356009
18950,20,1000,9900,948.7282321899736
18951,20,1000,0,948.6781700174133
18952,20,1000,0,948.6281131279021
18953,20,1000,0,948.5780615206036
18954,20,1000,0,948.5280151946819
18955,20,1000,0,948.477974149301
18956,20,1000,0,948.4279383836252
18957,20,1000,0,948.3779078968191
18958,20,1000,0,948.3278826880472
18959,20,1000,0,948.2778627564745
18960,20,1000,9900,948.75
18961,20,1000,0,948.6999630821159
18962,20,1000,0,948.6499314418311
18963,20,1000,0,948.5999050783104
18964,20,1000,0,948.5498839907193
18965,20,1000,0,948.4998681782231
18966,20,1000,0,948.4498576399874
18967,20,1000,0,948.3998523751779
18968,20,1000,0,948.3498523829608
18969,20,1000,0,948.299857662502
18970,20,1000,9900,948.7717448603057
18971,20,1000,0,948.7217331716831
18972,20,1000,0,948.6717267552182
18973,20,1000,0,948.6217256100775
18974,20,1000,0,948.5717297354274
18975,20,1000,0,948.5217391304348
18976,20,1000,0,948.4717537942664
18977,20,1000,0,948.4217737260894
18978,20,1000,0,948.3717989250712
18979,20,1000,0,948.3218293903789
18980,20,1000,9900,948.7934668071655
18981,20,1000,0,948.7434803224277
18982,20,1000,0,948.6934991044147
18983,20,1000,0,948.6435231522942
18984,20,1000,0,948.5935524652339
18985,20,1000,0,948.5435870424019
18986,20,1000,0,948.4936268829664
18987,20,1000,0,948.4436719860958
18988,20,1000,0,948.3937223509585
18989,20,1000,0,948.3437779767233
18990,20,1000,9900,948.8151658767772
18991,20,1000,0,948.7652045705861
18992,20,1000,0,948.7152485256951
18993,20,1000,0,948.6652977412731
18994,20,1000,0,948.6153522164894
18995,20,1000,0,948.5654119505133
18996,20,1000,0,948.5154769425142
18997,20,1000,0,948.4655471916618
18998,20,1000,0,948.415622697126
18999,20,1000,0,948.3657034580767
19000,20,1000,9900,948.8368421052631
19001,20,1000,0,948.7869059523183
19002,20,1000,0,948.7369750552573
19003,20,1000,0,948.6870494132505
19004,20,1000,0,948.6371290254683
19005,20,1000,0,948.5872138910813
19006,20,1000,0,948.5373040092602
19007,20,1000,0,948.487399379176
19008,20,1000,0,948.4375
19009,20,1000,0,948.3876058709033
19010,20,1000,9900,948.8584955286691
19011,20,1000,0,948.8085845037084
19012,20,1000,0,948.7586787292237
19013,20,1000,0,948.7087782043865
19014,20,1000,0,948.6588829283686
19015,20,1000,0,948.6089929003418
19016,20,1000,0,948.5591081194783
19017,20,1000,0,948.5092285849503
19018,20,1000,0,948.4593542959302
19019,20,1000,0,948.4094852515905
19020,20,1000,9900,948.8801261829653
19021,20,1000,0,948.8302402607644
19022,20,1000,0,948.78035958364
19023,20,1000,0,948.7304841507648
19024,20,1000,0,948.680613961312
19025,20,1000,0,948.6307490144546
19026,20,1000,0,948.5808893093662
19027,20,1000,0,948.53103484522
19028,20,1000,0,948.4811856211899
19029,20,1000,0,948.4313416364496
19030,20,1000,9900,948.9017341040462
19031,20,1000,0,948.8518732594189
19032,20,1000,0,948.8020176544767
19033,20,1000,0,948.7521672883938
19034,20,1000,0,948.7023221603447
19035,20,1000,0,948.6524822695036
